0,1,2,3,4,5,6,#
3,1,6,7,5,4,2,1
2,3,4,7,6,5,1,1
2,1,6,7,4,5,3,1
3,1,6,7,4,5,2,1
3,1,5,6,2,4,1,1
1,4,6,7,3,5,2,1
3,2,7,6,4,5,1,1
